,state,account length,international plan,number vmail messages,total day calls,total day charge,total eve calls,total eve charge,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls,Churn
443,40,0.19831223628691982,0,0.0,0.4796747967479675,0.4873024329603978,0.15315315315315314,0.6587363494539782,0.47058823529411764,0.7127659574468086,0.5786802030456853,0.4375,0.5789473684210527,0.14285714285714285,0
106,42,0.459915611814346,0,0.0,0.5365853658536586,0.6451784762919552,0.2882882882882883,0.7702808112324493,0.5126050420168067,0.6163120567375886,0.6852791878172589,0.5625,0.6860902255639098,0.14285714285714285,1
345,33,0.4177215189873418,0,0.7959183673469388,0.3252032520325203,0.5968744450364056,0.32432432432432434,0.5401716068642746,0.36134453781512604,0.3900709219858156,0.5685279187817259,0.25,0.5676691729323308,0.2857142857142857,0
462,38,0.5949367088607594,0,0.0,0.4959349593495935,0.3663647664713195,0.42342342342342343,0.48166926677067085,0.4117647058823529,0.10354609929078014,0.46700507614213194,0.375,0.46616541353383456,0.2857142857142857,0
1421,29,0.8396624472573839,0,0.0,0.3008130081300813,0.5682827206535251,0.46846846846846846,0.6700468018720749,0.7226890756302521,0.5950354609929078,0.6548223350253808,0.125,0.6541353383458646,0.42857142857142855,0
1041,8,0.12658227848101267,0,0.0,0.6991869918699187,0.670040845320547,0.3153153153153153,0.41458658346333854,0.47058823529411764,0.6283687943262413,0.5583756345177665,0.25,0.5582706766917294,0.42857142857142855,0
242,7,0.45147679324894513,1,0.7346938775510204,0.5772357723577236,0.4427277570591369,0.16216216216216217,0.6595163806552262,0.6638655462184874,0.3326241134751773,0.5634517766497462,0.25,0.5639097744360902,0.14285714285714285,0
1277,32,0.5780590717299579,0,0.0,0.6504065040650406,0.17066240454626175,0.7927927927927928,0.546801872074883,0.5714285714285714,0.6411347517730497,0.44670050761421326,0.25,0.4473684210526315,0.0,0
1548,4,0.0759493670886076,0,0.0,0.5284552845528455,0.421594743384834,0.5135135135135135,0.47464898595943844,0.18487394957983194,0.31702127659574475,0.4720812182741117,0.125,0.47180451127819545,0.0,0
18,27,0.4430379746835443,0,0.5102040816326531,0.5772357723577236,0.489788669863257,0.5765765765765766,0.6404056162246491,0.5714285714285714,0.3595744680851064,0.7055837563451777,0.3125,0.7048872180451128,0.5714285714285714,0
5,12,0.48945147679324896,0,0.0,0.4146341463414634,0.6622269579115609,0.21621621621621623,0.312792511700468,0.3697478991596639,0.5631205673758864,0.35025380710659904,0.3125,0.34962406015037595,0.14285714285714285,0
1435,21,0.19831223628691982,0,0.0,0.6747967479674797,0.5837329071212929,0.7117117117117117,0.5900936037441498,0.36134453781512604,0.27872340425531916,0.3401015228426396,0.3125,0.34022556390977443,0.5714285714285714,0
451,12,0.3291139240506329,0,0.0,0.45528455284552843,0.45391582312200324,0.35135135135135137,0.5850234009360374,0.4369747899159664,0.6205673758865249,0.6192893401015228,0.25,0.6184210526315789,0.14285714285714285,0
1215,19,0.0759493670886076,0,0.5918367346938775,0.4878048780487805,0.4091635588705381,0.14414414414414414,0.2737909516380655,0.15966386554621848,0.37872340425531914,0.5076142131979695,0.25,0.5075187969924813,0.0,0
774,1,0.3333333333333333,0,0.0,0.4715447154471545,0.38625466169419287,0.5315315315315315,0.45670826833073325,0.23529411764705882,0.3205673758865248,0.7461928934010152,0.3125,0.7462406015037594,0.42857142857142855,0
1368,23,0.24472573839662448,0,0.0,0.4796747967479675,0.6769667909785119,0.43243243243243246,0.4001560062402496,0.6554621848739496,0.6716312056737589,0.5786802030456853,0.3125,0.5789473684210527,0.2857142857142857,0
1047,22,0.5443037974683544,0,0.0,0.34146341463414637,0.4125377375244184,0.5315315315315315,0.7542901716068643,0.4957983193277311,0.4723404255319149,0.6243654822335026,0.0625,0.6240601503759398,0.0,0
859,13,0.17721518987341772,0,0.7346938775510204,0.2764227642276423,0.25945657964837504,0.35135135135135137,0.6591263650546022,0.5294117647058824,0.15390070921985813,0.4416243654822335,0.5,0.4417293233082707,0.14285714285714285,0
827,45,0.41350210970464135,0,0.0,0.7073170731707317,0.3720475936778548,0.5315315315315315,0.5721528861154447,0.3277310924369748,0.11914893617021274,0.4974619289340102,0.1875,0.49812030075187963,0.2857142857142857,0
1257,17,0.3206751054852321,0,0.6530612244897959,0.5447154471544715,0.5585153613922927,0.36036036036036034,0.3915756630265211,0.6974789915966386,0.5858156028368794,0.40609137055837563,0.375,0.40601503759398494,0.14285714285714285,0
192,43,0.4345991561181435,0,0.0,0.3821138211382114,0.7668264961818504,0.7747747747747747,0.5362714508580343,0.6302521008403361,0.74822695035461,0.5736040609137056,0.0625,0.5733082706766917,0.2857142857142857,1
427,18,0.5991561181434599,0,0.0,0.6097560975609756,0.5162493340436867,0.44144144144144143,0.687207488299532,0.7815126050420168,0.6212765957446809,0.43147208121827413,0.4375,0.4323308270676691,0.0,0
957,37,0.7130801687763713,0,0.4489795918367347,0.2601626016260163,0.5023974427277571,0.35135135135135137,0.31474258970358815,0.3949579831932773,0.35035460992907796,0.2639593908629442,0.1875,0.2631578947368421,0.14285714285714285,0
1545,37,0.510548523206751,0,0.0,0.42276422764227645,0.4372225182028059,0.15315315315315314,0.3829953198127925,0.4369747899159664,0.3680851063829787,0.4720812182741117,0.1875,0.47180451127819545,0.14285714285714285,0
1455,34,0.4092827004219409,0,0.0,0.6991869918699187,0.39158231220031964,0.36036036036036034,0.4418876755070203,0.40336134453781514,0.4028368794326241,0.6040609137055838,0.25,0.6033834586466165,0.5714285714285714,1
314,50,0.3670886075949367,0,0.0,0.5121951219512195,0.4807316640028414,0.6666666666666666,0.46216848673946953,0.36134453781512604,0.6539007092198582,0.7360406091370558,0.25,0.7368421052631579,0.0,0
109,44,0.5569620253164557,0,0.0,0.42276422764227645,1.0,0.4774774774774775,0.6209048361934478,0.7815126050420168,0.6964539007092199,0.751269035532995,0.25,0.7518796992481203,0.42857142857142855,1
1587,11,0.6497890295358649,0,0.0,0.7073170731707317,0.6249334043686734,0.21621621621621623,0.5046801872074883,0.7226890756302521,0.5432624113475177,0.5939086294416244,0.625,0.5939849624060151,0.42857142857142855,0
808,49,0.48523206751054854,0,0.0,0.4796747967479675,0.7497780145622447,0.7027027027027027,0.5869734789391576,0.3277310924369748,0.8638297872340426,0.6446700507614213,0.25,0.6447368421052632,0.14285714285714285,1
322,22,0.3670886075949367,0,0.2857142857142857,0.4715447154471545,0.8804830403125554,0.3783783783783784,0.5304212168486739,0.15966386554621848,0.674468085106383,0.6040609137055838,0.25,0.6033834586466165,0.7142857142857143,0
993,38,0.350210970464135,0,0.0,0.6504065040650406,0.3077606109039247,0.6216216216216216,0.6103744149765992,0.5546218487394958,0.7255319148936171,0.4873096446700508,0.25,0.48684210526315785,0.0,0
709,16,0.4767932489451477,0,0.0,0.7560975609756098,0.6098383946013142,0.44144144144144143,0.39118564742589707,0.4369747899159664,0.47943262411347515,0.5380710659898477,0.5,0.537593984962406,0.42857142857142855,0
981,24,0.4810126582278481,0,0.0,0.3821138211382114,0.2223406144556917,0.42342342342342343,0.49180967238689544,0.16806722689075632,0.4574468085106384,0.5939086294416244,0.375,0.5939849624060151,0.14285714285714285,0
471,22,0.43037974683544306,0,0.5918367346938775,0.6260162601626016,0.6171195169596874,0.36036036036036034,0.6318252730109204,0.3949579831932773,0.5191489361702128,0.7106598984771574,0.4375,0.7105263157894736,0.2857142857142857,0
1650,18,0.5738396624472574,0,0.0,0.45528455284552843,0.4366897531521932,0.21621621621621623,0.6045241809672387,0.6386554621848739,0.39929078014184405,0.5482233502538072,0.3125,0.5488721804511277,0.2857142857142857,0
47,49,0.2742616033755274,0,0.0,0.6991869918699187,0.7016515716568993,0.5945945945945946,0.6068642745709828,0.3025210084033613,0.3397163120567375,0.4365482233502538,0.1875,0.4360902255639097,0.14285714285714285,0
1525,48,0.6455696202531646,0,0.0,0.5121951219512195,0.26371870005327647,0.7477477477477478,0.4340873634945398,0.44537815126050423,0.5858156028368794,0.46700507614213194,0.1875,0.46616541353383456,0.2857142857142857,0
367,44,0.21518987341772153,0,0.0,0.6016260162601627,0.8483395489255905,0.8288288288288288,0.27301092043681746,0.226890756302521,0.5836879432624114,0.4873096446700508,0.3125,0.48684210526315785,0.5714285714285714,0
1267,0,0.5063291139240507,0,0.0,0.6666666666666666,0.5217545729000178,0.6126126126126126,0.4941497659906397,0.4117647058823529,0.7453900709219858,0.5126903553299492,0.3125,0.513157894736842,0.2857142857142857,0
1627,7,0.5358649789029536,0,0.8367346938775511,0.34146341463414637,0.5363168176167644,0.3783783783783784,0.3755850234009361,0.7142857142857143,0.3680851063829787,0.4974619289340102,0.375,0.49812030075187963,0.2857142857142857,0
1468,8,0.3924050632911392,0,0.7755102040816326,0.5528455284552846,0.6425146510388918,0.6756756756756757,0.44110764430577226,0.3697478991596639,0.2858156028368794,0.5228426395939086,0.125,0.5225563909774436,0.14285714285714285,0
1217,50,0.2869198312236287,0,0.0,0.4878048780487805,0.6174746936600959,0.7207207207207207,0.62597503900156,0.3697478991596639,0.6574468085106383,0.3654822335025381,0.125,0.3646616541353383,0.5714285714285714,0
472,36,0.5822784810126582,0,0.0,0.45528455284552843,0.4272775705913692,0.5585585585585585,0.5206708268330734,0.4957983193277311,0.3106382978723405,0.4974619289340102,0.25,0.49812030075187963,0.2857142857142857,0
484,13,0.16455696202531644,0,0.0,0.5772357723577236,0.4203516249334044,0.8918918918918919,0.4941497659906397,0.6470588235294118,0.6028368794326241,0.4771573604060914,0.1875,0.4774436090225564,0.42857142857142855,0
615,10,0.45147679324894513,0,0.30612244897959184,0.36585365853658536,0.5725448410584266,0.4954954954954955,0.4184867394695788,0.5210084033613446,0.7276595744680852,0.7411167512690355,0.3125,0.7406015037593985,0.14285714285714285,0
482,37,0.3670886075949367,0,0.0,0.5040650406504065,0.5597584798437223,0.43243243243243246,0.45319812792511704,0.5630252100840336,0.4049645390070921,0.44670050761421326,0.375,0.4473684210526315,0.2857142857142857,0
1163,37,0.43037974683544306,0,0.0,0.6829268292682927,0.5393358195702362,0.36036036036036034,0.1310452418096724,0.5798319327731093,0.5163120567375887,0.5431472081218274,0.5625,0.543233082706767,0.14285714285714285,0
1233,47,0.4388185654008439,0,0.0,0.5772357723577236,0.37773042088438996,0.40540540540540543,0.3221528861154446,0.680672268907563,0.4751773049645391,0.2741116751269036,0.1875,0.27443609022556387,0.0,0
73,29,0.5654008438818565,0,0.0,0.4715447154471545,0.5272598117563488,0.17117117117117117,0.37246489859594384,0.2689075630252101,0.5929078014184398,0.3553299492385787,0.375,0.3552631578947368,0.0,0
1341,10,0.41350210970464135,0,0.0,0.5609756097560976,0.6270644645711242,0.6936936936936937,0.5670826833073322,0.5378151260504201,0.7212765957446808,0.4873096446700508,0.1875,0.48684210526315785,0.2857142857142857,0
917,49,0.6708860759493671,0,0.7551020408163265,0.5691056910569106,0.5212218078494051,0.6396396396396397,0.32332293291731673,0.36134453781512604,0.5184397163120568,0.5634517766497462,0.5,0.5639097744360902,0.42857142857142855,0
299,48,0.05063291139240506,0,0.0,0.6747967479674797,0.4837506659563133,0.5225225225225225,0.5842433697347894,0.5210084033613446,0.5397163120567376,0.4568527918781726,0.1875,0.4567669172932331,0.14285714285714285,0
1478,29,0.27848101265822783,0,0.0,0.34959349593495936,0.352690463505594,0.4594594594594595,0.5799531981279251,0.5462184873949579,0.3333333333333333,0.6649746192893401,0.125,0.6654135338345865,0.0,0
812,48,0.4936708860759494,0,0.0,0.5040650406504065,0.4075652637187001,0.5675675675675675,0.39001560062402496,0.3865546218487395,0.4375886524822695,0.36040609137055835,0.25,0.3609022556390977,0.14285714285714285,0
357,18,0.35443037974683544,0,0.0,0.5934959349593496,0.38074942283786184,0.5135135135135135,0.45670826833073325,0.44537815126050423,0.773758865248227,0.4619289340101523,0.25,0.46240601503759393,0.42857142857142855,0
335,10,0.510548523206751,0,0.0,0.4959349593495935,0.4558692949742497,0.6216216216216216,0.43486739469578783,0.25210084033613445,0.3432624113475177,0.43147208121827413,0.3125,0.4323308270676691,0.2857142857142857,0
1208,18,0.13924050632911392,0,0.0,0.4715447154471545,0.43455869294974253,0.3783783783783784,0.5448517940717628,0.2184873949579832,0.5078014184397164,0.4974619289340102,0.25,0.49812030075187963,0.0,0
763,5,0.5780590717299579,0,0.0,0.5447154471544715,0.5277925768069615,0.6756756756756757,0.5074102964118565,0.7142857142857143,0.5177304964539008,0.6802030456852792,0.1875,0.6804511278195489,0.5714285714285714,0
41,26,0.2869198312236287,0,0.8163265306122449,0.5853658536585366,0.21079737169241697,0.45045045045045046,0.3790951638065523,0.3025210084033613,0.45319148936170217,0.6345177664974619,0.375,0.6353383458646616,0.14285714285714285,0
510,35,0.32489451476793246,0,0.5510204081632653,0.43902439024390244,0.34629728289824185,0.27927927927927926,0.5904836193447738,0.6050420168067226,0.14113475177304963,0.6598984771573604,0.25,0.6597744360902255,0.42857142857142855,0
1415,20,0.31645569620253167,0,0.0,0.6178861788617886,0.5190907476469544,0.3333333333333333,0.3642745709828393,0.5294117647058824,0.6170212765957448,0.3299492385786802,0.1875,0.3308270676691729,0.0,0
1102,50,0.5864978902953587,0,0.0,0.5853658536585366,0.43580181140117213,0.7297297297297297,0.4255070202808112,0.3445378151260504,0.5340425531914894,0.6294416243654822,0.5625,0.6296992481203008,0.42857142857142855,0
454,23,0.29957805907172996,0,0.6326530612244898,0.7317073170731707,0.6467767714437933,0.46846846846846846,0.8822152886115445,0.40336134453781514,0.41276595744680855,0.5989847715736041,0.0625,0.599624060150376,0.42857142857142855,0
582,16,0.1350210970464135,0,0.0,0.34959349593495936,0.6670218433670752,0.5225225225225225,0.4278471138845554,0.6134453781512605,0.5673758865248227,0.3807106598984772,0.0625,0.381578947368421,0.0,0
1477,38,0.7552742616033755,0,0.0,0.4878048780487805,0.5039957378795952,0.44144144144144143,0.33073322932917315,0.5210084033613446,0.5432624113475177,0.8223350253807107,0.1875,0.8214285714285714,0.14285714285714285,0
833,20,0.1940928270042194,1,0.0,0.5691056910569106,0.5130527437400106,0.4774774774774775,0.5639625585023401,0.7142857142857143,0.46312056737588664,0.49238578680203043,0.3125,0.4924812030075188,0.2857142857142857,0
785,37,0.7341772151898734,0,0.0,0.5691056910569106,0.536849582667377,0.3783783783783784,0.9231669266770671,0.4957983193277311,0.12340425531914892,0.7411167512690355,0.125,0.7406015037593985,0.14285714285714285,0
880,32,0.3206751054852321,1,0.0,0.3902439024390244,0.5601136565441307,0.42342342342342343,0.49960998439937593,0.4117647058823529,0.5028368794326241,0.4568527918781726,0.375,0.4567669172932331,0.14285714285714285,0
212,1,0.38396624472573837,0,0.0,0.21951219512195122,0.5393358195702362,0.7837837837837838,0.234789391575663,0.20168067226890757,0.673049645390071,0.5989847715736041,0.25,0.599624060150376,0.14285714285714285,0
679,49,0.5443037974683544,0,0.0,0.5934959349593496,0.3104244361569881,0.36936936936936937,0.4461778471138846,0.40336134453781514,0.5148936170212766,0.5939086294416244,0.1875,0.5939849624060151,0.14285714285714285,0
474,9,0.4810126582278481,0,0.0,0.8211382113821138,0.4118273841236015,0.6756756756756757,0.764820592823713,0.31932773109243695,0.0,0.6446700507614213,0.1875,0.6447368421052632,0.0,0
456,29,0.7088607594936709,0,0.0,0.6260162601626016,0.38803054519623514,0.7207207207207207,0.5826833073322933,0.46218487394957986,0.38581560283687943,0.48223350253807107,0.25,0.4830827067669172,0.14285714285714285,0
1046,42,0.9324894514767933,0,0.6938775510204082,0.44715447154471544,0.6380749422837861,0.2882882882882883,0.3759750390015601,0.25210084033613445,0.43049645390070923,0.2487309644670051,0.3125,0.24812030075187969,0.5714285714285714,0
1658,3,0.4050632911392405,0,0.0,0.44715447154471544,0.7408985970520333,0.42342342342342343,0.9715288611544461,0.17647058823529413,0.6695035460992907,0.44670050761421326,0.3125,0.4473684210526315,0.14285714285714285,1
2,35,0.43037974683544306,0,0.5918367346938775,0.4959349593495935,0.8680518557982596,0.5495495495495496,0.6298751950078004,0.680672268907563,0.8092198581560284,0.6954314720812182,0.375,0.6954887218045113,0.14285714285714285,0
664,34,0.28270042194092826,0,0.0,0.6341463414634146,0.4066773219676789,0.45045045045045046,0.39430577223088925,0.2605042016806723,0.5645390070921986,0.46700507614213194,0.375,0.46616541353383456,0.14285714285714285,0
540,26,0.2616033755274262,0,0.0,0.42276422764227645,0.46901083288936246,0.6126126126126126,0.3915756630265211,0.17647058823529413,0.37375886524822693,0.6802030456852792,0.375,0.6804511278195489,0.5714285714285714,1
1596,45,0.2742616033755274,0,0.0,0.5772357723577236,0.4178653880305452,0.34234234234234234,0.6751170046801871,0.47058823529411764,0.351063829787234,0.6192893401015228,0.4375,0.6184210526315789,0.14285714285714285,0
1481,48,0.4978902953586498,0,0.0,0.5528455284552846,0.09128041200497249,0.6396396396396397,0.44773790951638065,0.453781512605042,0.4638297872340426,0.42131979695431476,0.3125,0.4210526315789474,0.2857142857142857,0
1037,15,0.7046413502109705,0,0.0,0.6178861788617886,0.463150417332623,0.6846846846846847,0.45709828393135726,0.48739495798319327,0.2347517730496454,0.4619289340101523,0.25,0.46240601503759393,0.14285714285714285,1
396,29,0.4810126582278481,1,0.0,0.5772357723577236,0.42425856863789735,0.21621621621621623,0.45358814352574106,0.47058823529411764,0.3411347517730497,0.6446700507614213,0.3125,0.6447368421052632,0.0,0
221,48,0.29957805907172996,0,0.0,0.5853658536585366,0.37027171017581245,0.8468468468468469,0.468798751950078,0.5882352941176471,0.5290780141843973,0.42131979695431476,0.25,0.4210526315789474,0.5714285714285714,1
1399,22,0.48523206751054854,0,0.0,0.34146341463414637,0.5812466702184337,0.5405405405405406,0.16965678627145084,0.5210084033613446,0.5531914893617021,0.6954314720812182,0.375,0.6954887218045113,0.14285714285714285,0
211,47,0.4430379746835443,0,0.0,0.6504065040650406,0.43029657254484105,0.25225225225225223,0.18954758190327617,0.3445378151260504,0.5787234042553192,0.4568527918781726,0.125,0.4567669172932331,0.2857142857142857,0
745,4,0.33755274261603374,0,0.0,0.5609756097560976,0.3560646421594743,0.5315315315315315,0.5382215288611545,0.2689075630252101,0.4453900709219859,0.5989847715736041,0.0625,0.599624060150376,0.14285714285714285,0
1406,16,0.5527426160337553,0,0.0,0.6341463414634146,0.4734505416444681,0.32432432432432434,0.6509360374414978,0.6386554621848739,0.34751773049645396,0.5177664974619289,0.25,0.5169172932330827,0.14285714285714285,0
366,9,0.46835443037974683,0,0.0,0.3821138211382114,0.32818327117741075,0.5045045045045045,0.5050702028081123,0.5462184873949579,0.6468085106382979,0.5076142131979695,0.25,0.5075187969924813,0.14285714285714285,0
131,17,0.1940928270042194,0,0.8163265306122449,0.45528455284552843,0.4562244716746581,0.24324324324324326,0.5499219968798752,0.7226890756302521,0.24397163120567375,0.7106598984771574,0.125,0.7105263157894736,0.2857142857142857,0
1173,31,0.4472573839662447,0,0.0,0.3333333333333333,0.4501864677677144,0.44144144144144143,0.5569422776911077,0.5798319327731093,0.22836879432624116,0.44670050761421326,0.125,0.4473684210526315,0.14285714285714285,0
685,42,0.7341772151898734,1,0.7142857142857143,0.4959349593495935,0.45995382702894694,0.5045045045045045,0.3096723868954759,0.44537815126050423,0.4134751773049646,0.2741116751269036,0.25,0.27443609022556387,0.7142857142857143,1
1436,14,0.5611814345991561,0,0.0,0.43089430894308944,0.5988279168886521,0.2072072072072072,0.5358814352574104,0.19327731092436976,0.43262411347517726,0.2639593908629442,0.1875,0.2631578947368421,0.2857142857142857,0
616,0,0.379746835443038,0,0.0,0.6991869918699187,0.5739655478600604,0.40540540540540543,0.5140405616224649,0.6890756302521008,0.7780141843971632,0.7766497461928935,0.4375,0.7763157894736842,0.14285714285714285,0
1457,44,0.5907172995780591,0,0.0,0.5691056910569106,0.5716568993074054,0.6036036036036037,0.42355694227769114,0.5378151260504201,0.5198581560283688,0.7157360406091371,0.25,0.7161654135338346,0.8571428571428571,0
1611,2,0.3037974683544304,0,0.0,0.6097560975609756,0.5359616409163559,0.5765765765765766,0.37792511700468023,0.4789915966386555,0.326241134751773,0.5736040609137056,0.25,0.5733082706766917,0.2857142857142857,0
1153,32,0.5991561181434599,0,0.0,0.2682926829268293,0.798614810868407,1.0,0.4699687987519501,0.07563025210084033,0.17375886524822692,0.8730964467005076,0.3125,0.8721804511278194,0.14285714285714285,0
1402,26,0.08438818565400844,0,0.0,0.43089430894308944,0.7460486592079559,0.4594594594594595,0.5577223088923557,0.4369747899159664,0.6049645390070922,0.5888324873096447,0.3125,0.5883458646616541,0.14285714285714285,1
780,48,0.38396624472573837,1,0.0,0.5040650406504065,0.5325874622624756,0.0990990990990991,0.33931357254290173,0.21008403361344538,0.2822695035460993,0.5989847715736041,0.25,0.599624060150376,0.0,0
1450,45,0.13924050632911392,0,0.0,0.3333333333333333,0.6135677499556029,0.5765765765765766,0.5230109204368175,0.6974789915966386,0.5865248226950355,0.6345177664974619,0.125,0.6353383458646616,0.14285714285714285,0
680,44,0.7890295358649789,0,0.0,0.4715447154471545,0.6760788492274906,0.44144144144144143,0.44773790951638065,0.36134453781512604,0.5758865248226951,0.4974619289340102,0.3125,0.49812030075187963,0.5714285714285714,0
419,35,0.2869198312236287,0,0.0,0.4878048780487805,0.6110815130527438,0.5585585585585585,0.4832293291731669,0.3697478991596639,0.6170212765957448,0.6294416243654822,0.25,0.6296992481203008,0.0,0
1623,28,0.4050632911392405,0,0.0,0.7154471544715447,0.5755638430118984,0.9279279279279279,0.5335413416536662,0.5798319327731093,0.19007092198581563,0.766497461928934,0.25,0.7669172932330827,0.14285714285714285,0
708,8,0.21518987341772153,0,0.0,0.37398373983739835,0.7568815485704138,0.34234234234234234,0.5748829953198129,0.20168067226890757,0.5702127659574469,0.852791878172589,0.1875,0.8533834586466165,0.2857142857142857,1
116,27,0.5654008438818565,0,0.3673469387755102,0.45528455284552843,0.5221097496004262,0.1891891891891892,0.34867394695787834,0.3277310924369748,0.675177304964539,0.6446700507614213,0.5625,0.6447368421052632,0.14285714285714285,0
975,43,0.6286919831223629,0,0.4897959183673469,1.0,0.6196057538625466,0.42342342342342343,0.40249609984399376,0.5546218487394958,0.4872340425531916,0.49238578680203043,0.0625,0.4924812030075188,0.2857142857142857,0
169,17,0.32489451476793246,0,0.0,0.7317073170731707,0.4176877996803409,0.24324324324324326,0.31864274570982837,0.6470588235294118,0.7801418439716312,0.48223350253807107,0.3125,0.4830827067669172,0.42857142857142855,0
668,47,0.22362869198312235,0,0.5714285714285714,0.5203252032520326,0.6347007636299059,0.6846846846846847,0.6595163806552262,0.3865546218487395,0.25673758865248225,0.3807106598984772,0.5,0.381578947368421,0.14285714285714285,0
649,20,0.4810126582278481,0,0.0,0.5121951219512195,0.747646954359794,0.5945945945945946,0.3521840873634946,0.5966386554621849,0.5453900709219858,0.4568527918781726,0.25,0.4567669172932331,0.14285714285714285,0
1214,26,0.47257383966244726,0,0.0,0.5203252032520326,0.8353755993606818,0.42342342342342343,0.29758190327613104,0.5378151260504201,0.3581560283687944,0.5736040609137056,0.3125,0.5733082706766917,0.2857142857142857,0
1108,20,0.4978902953586498,0,0.0,0.7398373983739838,0.6105487480021311,0.42342342342342343,0.7925117004680187,0.226890756302521,0.5170212765957447,0.41116751269035534,0.25,0.41165413533834583,0.2857142857142857,0
379,31,0.35443037974683544,0,0.0,0.7804878048780488,0.6790978511809626,0.27927927927927926,0.342823712948518,0.2605042016806723,0.6617021276595745,0.6598984771573604,0.1875,0.6597744360902255,0.0,0
477,34,0.33755274261603374,0,0.0,0.5121951219512195,0.4034807316640029,0.5855855855855856,0.5444617784711389,0.058823529411764705,0.5432624113475177,0.6192893401015228,0.25,0.6184210526315789,0.0,0
952,21,0.7257383966244726,0,0.0,0.6016260162601627,0.3665423548215237,0.43243243243243246,0.6665366614664586,0.5798319327731093,0.26595744680851063,0.5279187817258884,0.125,0.5281954887218044,0.5714285714285714,1
786,37,0.569620253164557,0,0.46938775510204084,0.25203252032520324,0.6895755638430119,0.3333333333333333,0.43213728549141966,0.4957983193277311,0.2936170212765958,0.5736040609137056,0.3125,0.5733082706766917,0.14285714285714285,0
805,17,0.42616033755274263,1,0.0,0.4146341463414634,0.6117918664535607,0.5045045045045045,0.3923556942277691,0.3865546218487395,0.5851063829787234,0.4416243654822335,0.375,0.4417293233082707,0.0,0
1094,11,0.38396624472573837,0,0.0,0.5772357723577236,0.6497957733972651,0.7657657657657657,0.3868954758190328,0.5630252100840336,0.5957446808510639,0.5025380710659899,0.5,0.5018796992481203,0.14285714285714285,0
717,23,0.5021097046413502,0,0.6326530612244898,0.6747967479674797,0.6153436334576451,0.2972972972972973,0.6345553822152886,0.44537815126050423,0.43971631205673767,0.7106598984771574,0.5,0.7105263157894736,0.14285714285714285,0
503,49,0.3080168776371308,0,0.0,0.36585365853658536,0.5100337417865388,0.5495495495495496,0.5339313572542902,0.33613445378151263,0.6092198581560284,0.8172588832487311,0.25,0.8176691729323308,0.5714285714285714,0
496,22,0.7257383966244726,1,0.3673469387755102,0.44715447154471544,0.36228023441662227,0.6306306306306306,0.27652106084243366,0.5798319327731093,0.5843971631205674,0.5685279187817259,0.3125,0.5676691729323308,0.2857142857142857,0
1166,24,0.5358649789029536,0,0.0,0.6097560975609756,0.6455336529923636,0.5675675675675675,0.5694227769110765,0.5630252100840336,0.5829787234042554,0.4365482233502538,0.3125,0.4360902255639097,0.42857142857142855,0
35,25,0.29957805907172996,0,0.0,0.34146341463414637,0.48641449120937663,0.7387387387387387,0.5471918876755071,0.7226890756302521,0.49007092198581564,0.6091370558375635,0.1875,0.6090225563909775,0.2857142857142857,0
201,24,0.3459915611814346,0,0.0,0.3902439024390244,0.3825253063399041,0.5495495495495496,0.40561622464898595,0.5714285714285714,0.5624113475177305,0.5939086294416244,0.25,0.5939849624060151,0.0,0
206,36,0.6244725738396625,0,0.0,0.5284552845528455,0.33209021488190377,0.2702702702702703,0.5978939157566303,0.7983193277310925,0.5588652482269504,0.4568527918781726,0.4375,0.4567669172932331,0.14285714285714285,0
166,50,0.47257383966244726,0,0.0,0.5934959349593496,0.4565796483750666,0.5405405405405406,0.31474258970358815,0.5210084033613446,0.4085106382978723,0.7563451776649747,0.125,0.7556390977443608,0.0,0
1280,32,0.7426160337552743,0,0.5918367346938775,0.4634146341463415,0.5489255904812644,0.46846846846846846,0.8478939157566303,0.5882352941176471,0.3730496453900709,0.7969543147208121,0.0625,0.7969924812030075,0.42857142857142855,0
1466,37,0.4177215189873418,0,0.40816326530612246,0.5203252032520326,0.35180252175457294,0.7297297297297297,0.5089703588143526,0.6050420168067226,0.4290780141843972,0.4873096446700508,0.3125,0.48684210526315785,0.14285714285714285,0
358,40,0.38396624472573837,0,0.0,0.5609756097560976,0.5329426389628841,0.4774774774774775,0.7402496099843994,0.48739495798319327,0.275177304964539,0.5685279187817259,0.125,0.5676691729323308,0.0,0
1322,36,0.729957805907173,0,0.0,0.12195121951219512,0.515716568993074,0.35135135135135137,0.312402496099844,0.5714285714285714,0.697163120567376,0.3147208121827411,0.3125,0.3139097744360902,0.42857142857142855,0
361,31,0.3670886075949367,0,0.0,0.5121951219512195,0.41093944237258034,0.3333333333333333,0.4091263650546022,0.36134453781512604,0.47446808510638294,0.5786802030456853,0.3125,0.5789473684210527,0.2857142857142857,0
204,11,0.06751054852320675,0,0.0,0.5528455284552846,0.48712484461019356,0.7747747747747747,0.828393135725429,0.5966386554621849,0.6319148936170214,0.44670050761421326,0.375,0.4473684210526315,0.42857142857142855,0
583,6,0.28270042194092826,1,0.0,0.5284552845528455,0.5752086663114899,0.5585585585585585,0.46918876755070205,0.2857142857142857,0.6638297872340426,0.9746192893401016,0.25,0.9736842105263157,0.42857142857142855,1
